Date,Open,High,Low,Close,Adj Close,Volume,Ticker
2024-02-13,70.4000015258789,73.44999694824219,69.62000274658203,72.12799835205078,72.08395385742188,602580000,NVDA
2024-02-14,73.2020034790039,74.23600006103516,71.93800354003906,73.9000015258789,73.85486602783203,504917000,NVDA
2024-02-15,73.86900329589844,73.9749984741211,72.4000015258789,72.65799713134766,72.61360931396484,420122000,NVDA
2024-02-16,74.0999984741211,74.4020004272461,72.5009994506836,72.61299896240234,72.5686264038086,495327000,NVDA
2024-02-20,71.9469985961914,71.95600128173828,67.73400115966797,69.4520034790039,69.40957641601562,704833000,NVDA
2024-02-21,68.00599670410156,68.88800048828125,66.24800109863281,67.47200012207031,67.4307861328125,673755000,NVDA
2024-02-22,75.0250015258789,78.57499694824219,74.22000122070312,78.53800201416016,78.49003601074219,865100000,NVDA
2024-02-23,80.79000091552734,82.39399719238281,77.56999969482422,78.81700134277344,78.76885223388672,829388000,NVDA
2024-02-26,79.69999694824219,80.64600372314453,78.50499725341797,79.09200286865234,79.04368591308594,503973000,NVDA
2024-02-27,79.38099670410156,79.4800033569336,77.16200256347656,78.70099639892578,78.65291595458984,391705000,NVDA
2024-02-28,77.62000274658203,78.93299865722656,77.125,77.66300201416016,77.61555480957031,393110000,NVDA
2024-02-29,79.09400177001953,79.98999786376953,78.3499984741211,79.11199951171875,79.06366729736328,507289000,NVDA
2024-03-01,80.0,82.30000305175781,79.43499755859375,82.27899932861328,82.22872924804688,479135000,NVDA
2024-03-04,84.12999725341797,87.69499969482422,83.71900177001953,85.23699951171875,85.1849365234375,615616000,NVDA
2024-03-05,85.2699966430664,86.09700012207031,83.41699981689453,85.96399688720703,85.91552734375,520639000,NVDA
2024-03-06,88.02200317382812,89.7239990234375,87.02999877929688,88.69999694824219,88.64996337890625,582520000,NVDA
2024-03-07,90.15799713134766,92.76699829101562,89.60199737548828,92.66899871826172,92.61672973632812,608119000,NVDA
2024-03-08,95.13800048828125,97.4000015258789,86.50599670410156,87.52799987792969,87.47863006591797,1142269000,NVDA
2024-03-11,86.42900085449219,88.7969970703125,84.16600036621094,85.77400207519531,85.72562408447266,678364000,NVDA
2024-03-12,88.04900360107422,91.95999908447266,86.1500015258789,91.91300201416016,91.86116027832031,668075000,NVDA
2024-03-13,91.05500030517578,91.50399780273438,88.43499755859375,90.88800048828125,90.83673858642578,635713000,NVDA
2024-03-14,89.5770034790039,90.64600372314453,86.5999984741211,87.94400024414062,87.8943862915039,602318000,NVDA
2024-03-15,86.93000030517578,89.5459976196289,86.25700378417969,87.83699798583984,87.78746032714844,642086000,NVDA
2024-03-18,90.38800048828125,92.40499877929688,87.08499908447266,88.45500183105469,88.40511322021484,668976000,NVDA
2024-03-19,86.69999694824219,90.54399871826172,85.01000213623047,89.39800262451172,89.34758758544922,672171000,NVDA
2024-03-20,89.7969970703125,90.41000366210938,88.2229995727539,90.37200164794922,90.32102966308594,479063000,NVDA
2024-03-21,92.30000305175781,92.64800262451172,90.40499877929688,91.43499755859375,91.3834228515625,480372000,NVDA
2024-03-22,91.14099884033203,94.77799987792969,90.83399963378906,94.28900146484375,94.2358169555664,586719000,NVDA
2024-03-25,93.94100189208984,96.76599884033203,93.51000213623047,95.00199890136719,94.94841003417969,552136000,NVDA
2024-03-26,95.85099792480469,96.375,92.50199890136719,92.56099700927734,92.50879669189453,513648000,NVDA
2024-03-27,93.11199951171875,93.23999786376953,89.12300109863281,90.25,90.1990966796875,586067000,NVDA
2024-03-28,90.0,91.30000305175781,89.19300079345703,90.35600280761719,90.3050308227539,435212000,NVDA
2024-04-01,90.29900360107422,92.2249984741211,89.2040023803711,90.36299896240234,90.31202697753906,452441000,NVDA
2024-04-02,88.447998046875,90.09400177001953,87.62000274658203,89.4520034790039,89.40155029296875,433064000,NVDA
2024-04-03,88.48400115966797,90.3740005493164,88.4000015258789,88.96399688720703,88.91382598876953,370067000,NVDA
2024-04-04,90.40599822998047,90.63400268554688,85.87999725341797,85.90499877929688,85.85653686523438,434965000,NVDA
2024-04-05,86.86599731445312,88.48100280761719,85.9260025024414,88.00800323486328,87.95836639404297,399678000,NVDA
2024-04-08,88.69999694824219,88.83000183105469,86.73200225830078,87.13300323486328,87.08385467529297,283220000,NVDA
2024-04-09,87.44200134277344,87.63500213623047,83.02200317382812,85.35399627685547,85.30583953857422,501700000,NVDA
2024-04-10,83.9260025024414,87.4000015258789,83.70899963378906,87.03900146484375,86.98991394042969,431929000,NVDA
2024-04-11,87.41999816894531,90.73899841308594,86.9260025024414,90.61599731445312,90.56489562988281,431637000,NVDA
2024-04-12,89.6989974975586,90.17500305175781,87.52999877929688,88.18599700927734,88.13626861572266,426805000,NVDA
2024-04-15,89.0979995727539,90.61299896240234,85.92900085449219,86.0009994506836,85.95248413085938,443077000,NVDA
2024-04-16,86.43299865722656,88.11799621582031,86.06400299072266,87.41500091552734,87.3656997680664,370453000,NVDA
2024-04-17,88.33999633789062,88.7750015258789,83.94999694824219,84.03500366210938,83.98759460449219,495400000,NVDA
2024-04-18,84.97000122070312,86.19000244140625,82.4020004272461,84.6709976196289,84.62324523925781,447260000,NVDA
2024-04-19,83.1500015258789,84.3239974975586,75.60600280761719,76.19999694824219,76.15702819824219,875198000,NVDA
2024-04-22,78.10399627685547,80.072998046875,76.4000015258789,79.51799774169922,79.47315216064453,596341000,NVDA
2024-04-23,80.76899719238281,82.76899719238281,80.26399993896484,82.4229965209961,82.37651824951172,438559000,NVDA
2024-04-24,83.94999694824219,84.08200073242188,79.18299865722656,79.677001953125,79.6320571899414,512208000,NVDA
2024-04-25,78.86799621582031,83.322998046875,78.2229995727539,82.63200378417969,82.58539581298828,424641000,NVDA
2024-04-26,83.81800079345703,88.33100128173828,83.38700103759766,87.73500061035156,87.68553161621094,551011000,NVDA
2024-04-29,87.59500122070312,87.99199676513672,85.26599884033203,87.75700378417969,87.70751190185547,388971000,NVDA
2024-04-30,87.23999786376953,88.81900024414062,86.30000305175781,86.4020004272461,86.353271484375,363709000,NVDA
2024-05-01,85.0770034790039,86.0,81.25499725341797,83.04100036621094,82.99415588378906,559863000,NVDA
2024-05-02,84.4489974975586,86.23699951171875,83.19999694824219,85.81700134277344,85.76860046386719,377898000,NVDA
2024-05-03,87.78900146484375,89.28099822998047,87.04000091552734,88.78900146484375,88.7389144897461,398341000,NVDA
2024-05-06,89.38999938964844,92.22000122070312,89.05500030517578,92.13999938964844,92.0880355834961,376203000,NVDA
2024-05-07,91.0979995727539,91.78099822998047,89.01100158691406,90.55400085449219,90.50292205810547,437342000,NVDA
2024-05-08,89.48300170898438,91.19400024414062,89.41999816894531,90.41200256347656,90.36100769042969,325721000,NVDA
2024-05-09,90.52899932861328,91.0719985961914,88.23100280761719,88.74700164794922,88.69694519042969,378013000,NVDA
2024-05-10,90.30500030517578,91.4010009765625,89.22699737548828,89.87799835205078,89.82730865478516,335325000,NVDA
2024-05-13,90.47799682617188,90.99800109863281,88.52899932861328,90.39900207519531,90.3480224609375,289680000,NVDA
2024-05-14,89.5989990234375,91.6510009765625,88.93399810791016,91.35600280761719,91.30447387695312,296507000,NVDA
2024-05-15,92.47200012207031,94.86199951171875,91.5989990234375,94.62999725341797,94.57662200927734,417735000,NVDA
2024-05-16,94.91000366210938,95.81900024414062,94.10299682617188,94.35900115966797,94.30579376220703,323952000,NVDA
2024-05-17,94.36900329589844,94.73999786376953,91.80599975585938,92.47899627685547,92.42684173583984,359691000,NVDA
2024-05-20,93.75,95.19999694824219,93.44000244140625,94.77999877929688,94.72654724121094,318764000,NVDA
2024-05-21,93.5989990234375,95.4000015258789,93.18000030517578,95.38600158691406,95.33219909667969,328946000,NVDA
2024-05-22,95.45899963378906,96.0199966430664,93.2490005493164,94.94999694824219,94.89644622802734,548648000,NVDA
2024-05-23,102.02799987792969,106.31999969482422,101.5199966430664,103.79900360107422,103.74047088623047,835065000,NVDA
2024-05-24,104.4489974975586,106.4749984741211,103.0,106.46900177001953,106.40895080566406,429494000,NVDA
2024-05-28,110.24400329589844,114.93900299072266,109.88300323486328,113.9010009765625,113.83675384521484,652728000,NVDA
2024-05-29,113.05000305175781,115.49199676513672,110.9010009765625,114.82499694824219,114.76022338867188,557442000,NVDA
2024-05-30,114.6500015258789,115.81900024414062,109.66300201416016,110.5,110.43768310546875,484553000,NVDA
2024-05-31,112.5199966430664,112.71700286865234,106.94000244140625,109.63300323486328,109.57117462158203,613263000,NVDA
2024-06-03,113.62100219726562,115.0,112.00299835205078,115.0,114.93514251708984,438392000,NVDA
2024-06-04,115.71600341796875,116.5999984741211,114.04499816894531,116.43699645996094,116.37132263183594,403324000,NVDA
2024-06-05,118.37100219726562,122.4489974975586,117.46800231933594,122.44000244140625,122.37094116210938,528402000,NVDA
2024-06-06,124.0479965209961,125.58699798583984,118.31999969482422,120.99800109863281,120.92975616455078,664696000,NVDA
2024-06-07,119.7699966430664,121.69200134277344,118.02200317382812,120.88800048828125,120.81981658935547,412386000,NVDA
2024-06-10,120.37000274658203,123.0999984741211,117.01000213623047,121.79000091552734,121.72129821777344,313434100,NVDA
2024-06-11,121.7699966430664,122.87000274658203,118.73999786376953,120.91000366210938,120.85173797607422,222551200,NVDA
2024-06-12,123.05999755859375,126.87999725341797,122.56999969482422,125.19999694824219,125.13965606689453,299595000,NVDA
2024-06-13,129.38999938964844,129.8000030517578,127.16000366210938,129.61000061035156,129.5475311279297,260704500,NVDA
2024-06-14,129.9600067138672,132.83999633789062,128.32000732421875,131.8800048828125,131.8164520263672,309320400,NVDA
2024-06-17,132.99000549316406,133.72999572753906,129.5800018310547,130.97999572753906,130.91688537597656,288504400,NVDA
2024-06-18,131.13999938964844,136.3300018310547,130.69000244140625,135.5800018310547,135.5146484375,294335100,NVDA
2024-06-20,139.8000030517578,140.75999450683594,129.52000427246094,130.77999877929688,130.71697998046875,517768400,NVDA
2024-06-21,127.12000274658203,130.6300048828125,124.30000305175781,126.56999969482422,126.50900268554688,649445800,NVDA
2024-06-24,123.23999786376953,124.45999908447266,118.04000091552734,118.11000061035156,118.05307006835938,476060900,NVDA
2024-06-25,121.19999694824219,126.5,119.31999969482422,126.08999633789062,126.02922821044922,414192600,NVDA
2024-06-26,126.12999725341797,128.1199951171875,122.5999984741211,126.4000015258789,126.33909606933594,362975900,NVDA
2024-06-27,124.0999984741211,126.41000366210938,122.91999816894531,123.98999786376953,123.93024444580078,252571700,NVDA
2024-06-28,124.58000183105469,127.70999908447266,122.75,123.54000091552734,123.48046112060547,315516700,NVDA
2024-07-01,123.47000122070312,124.83999633789062,118.83000183105469,124.30000305175781,124.24010467529297,284885500,NVDA
2024-07-02,121.12999725341797,123.41000366210938,121.02999877929688,122.66999816894531,122.61087799072266,218374000,NVDA
2024-07-03,121.66000366210938,128.27999877929688,121.36000061035156,128.27999877929688,128.21817016601562,215749000,NVDA
2024-07-05,127.37999725341797,128.85000610351562,125.68000030517578,125.83000183105469,125.76936340332031,214176700,NVDA
2024-07-08,127.48999786376953,130.77000427246094,127.04000091552734,128.1999969482422,128.13819885253906,237677300,NVDA
2024-07-09,130.35000610351562,133.82000732421875,128.64999389648438,131.3800048828125,131.3166961669922,285366600,NVDA
2024-07-10,134.02999877929688,135.10000610351562,132.4199981689453,134.91000366210938,134.84498596191406,248978600,NVDA
2024-07-11,135.75,136.14999389648438,127.05000305175781,127.4000015258789,127.33860778808594,374782700,NVDA
2024-07-12,128.25999450683594,131.9199981689453,127.22000122070312,129.24000549316406,129.17771911621094,252680500,NVDA
2024-07-15,130.55999755859375,131.38999938964844,127.18000030517578,128.44000244140625,128.3780975341797,208326200,NVDA
2024-07-16,128.44000244140625,129.0399932861328,124.58000183105469,126.36000061035156,126.29910278320312,214769500,NVDA
2024-07-17,121.3499984741211,121.8499984741211,116.72000122070312,117.98999786376953,117.93313598632812,390086200,NVDA
2024-07-18,121.8499984741211,122.4000015258789,116.55999755859375,121.08999633789062,121.0316390991211,320979500,NVDA
2024-07-19,120.3499984741211,121.5999984741211,117.37000274658203,117.93000030517578,117.8731689453125,217223800,NVDA
2024-07-22,120.3499984741211,124.06999969482422,119.86000061035156,123.54000091552734,123.48046112060547,258068900,NVDA
2024-07-23,122.77999877929688,124.69000244140625,122.0999984741211,122.58999633789062,122.53092193603516,173911000,NVDA
2024-07-24,119.16999816894531,119.94999694824219,113.44000244140625,114.25,114.19493865966797,327776900,NVDA
2024-07-25,113.04000091552734,116.62999725341797,106.30000305175781,112.27999877929688,112.22589111328125,460067000,NVDA
2024-07-26,116.19000244140625,116.19999694824219,111.58000183105469,113.05999755859375,113.00550079345703,293399100,NVDA
2024-07-29,113.69000244140625,116.27999877929688,111.30000305175781,111.58999633789062,111.53621673583984,248152100,NVDA
2024-07-30,111.5199966430664,111.98999786376953,102.54000091552734,103.7300033569336,103.68000030517578,486833300,NVDA
2024-07-31,112.9000015258789,118.33999633789062,110.87999725341797,117.0199966430664,116.96359252929688,473174200,NVDA
2024-08-01,117.52999877929688,120.16000366210938,106.80999755859375,109.20999908447266,109.1573715209961,523462300,NVDA
2024-08-02,103.76000213623047,108.72000122070312,101.37000274658203,107.2699966430664,107.21829223632812,482027500,NVDA
2024-08-05,92.05999755859375,103.41000366210938,90.69000244140625,100.44999694824219,100.4015884399414,552842400,NVDA
2024-08-06,103.83999633789062,107.70999908447266,100.55000305175781,104.25,104.19977569580078,409012100,NVDA
2024-08-07,107.80999755859375,108.80000305175781,98.69000244140625,98.91000366210938,98.86233520507812,411440400,NVDA
2024-08-08,102.0,105.5,97.5199966430664,104.97000122070312,104.91941833496094,391910000,NVDA
2024-08-09,105.63999938964844,106.5999984741211,103.43000030517578,104.75,104.69951629638672,290844200,NVDA
2024-08-12,106.31999969482422,111.06999969482422,106.26000213623047,109.0199966430664,108.96746063232422,325559900,NVDA
2024-08-13,112.44000244140625,116.2300033569336,111.58000183105469,116.13999938964844,116.08402252197266,312646700,NVDA
2024-08-14,118.52999877929688,118.5999984741211,114.06999969482422,118.08000183105469,118.02310180664062,339246400,NVDA
2024-08-15,118.76000213623047,123.23999786376953,117.47000122070312,122.86000061035156,122.80079650878906,318086700,NVDA
2024-08-16,121.94000244140625,125.0,121.18000030517578,124.58000183105469,124.51996612548828,302589900,NVDA
2024-08-19,124.27999877929688,130.0,123.41999816894531,130.0,129.93736267089844,318333600,NVDA
2024-08-20,128.39999389648438,129.8800048828125,125.88999938964844,127.25,127.18868255615234,300087400,NVDA
2024-08-21,127.31999969482422,129.35000610351562,126.66000366210938,128.5,128.4380645751953,257883600,NVDA
2024-08-22,130.02000427246094,130.75,123.0999984741211,123.73999786376953,123.68036651611328,376189100,NVDA
2024-08-23,125.86000061035156,129.60000610351562,125.22000122070312,129.3699951171875,129.30763244628906,323230300,NVDA
2024-08-26,129.57000732421875,131.25999450683594,124.37000274658203,126.45999908447266,126.3990478515625,331964700,NVDA
2024-08-27,125.05000305175781,129.1999969482422,123.87999725341797,128.3000030517578,128.23817443847656,303134600,NVDA
2024-08-28,128.1199951171875,128.3300018310547,122.63999938964844,125.61000061035156,125.5494613647461,448101100,NVDA
2024-08-29,121.36000061035156,124.43000030517578,116.70999908447266,117.58999633789062,117.5333251953125,453023300,NVDA
2024-08-30,119.52999877929688,121.75,117.22000122070312,119.37000274658203,119.3124771118164,333751600,NVDA
2024-09-03,116.01000213623047,116.20999908447266,107.29000091552734,108.0,107.94795227050781,477155100,NVDA
2024-09-04,105.41000366210938,113.2699966430664,104.12000274658203,106.20999908447266,106.15882110595703,372470300,NVDA
2024-09-05,104.98999786376953,109.6500015258789,104.76000213623047,107.20999908447266,107.15834045410156,306850700,NVDA
2024-09-06,108.04000091552734,108.1500015258789,100.94999694824219,102.83000183105469,102.78044128417969,413638100,NVDA
2024-09-09,104.87999725341797,106.55000305175781,103.69000244140625,106.47000122070312,106.41869354248047,273912000,NVDA
2024-09-10,107.80999755859375,109.4000015258789,104.94999694824219,108.0999984741211,108.04788970947266,268283700,NVDA
2024-09-11,109.38999938964844,117.19000244140625,107.41999816894531,116.91000366210938,116.8536605834961,441422400,NVDA
2024-09-12,116.83999633789062,120.79000091552734,115.37999725341797,119.13999938964844,119.09276580810547,366052700,NVDA
2024-09-13,119.08000183105469,119.95999908447266,117.5999984741211,119.0999984741211,119.05278015136719,238358300,NVDA
2024-09-16,116.79000091552734,118.18000030517578,114.36000061035156,116.77999877929688,116.73370361328125,248772300,NVDA
2024-09-17,118.16999816894531,118.80000305175781,114.83000183105469,115.58999633789062,115.54417419433594,231925900,NVDA
2024-09-18,115.88999938964844,117.69999694824219,113.22000122070312,113.37000274658203,113.32505798339844,310318900,NVDA
2024-09-19,117.3499984741211,119.66000366210938,117.25,117.87000274658203,117.82327270507812,293506400,NVDA
2024-09-20,117.05999755859375,118.62000274658203,115.38999938964844,116.0,115.95401763916016,382462400,NVDA
2024-09-23,116.55000305175781,116.98999786376953,114.86000061035156,116.26000213623047,116.21392059326172,206228500,NVDA
2024-09-24,116.5199966430664,121.80000305175781,115.37999725341797,120.87000274658203,120.82209014892578,354966800,NVDA
2024-09-25,122.0199966430664,124.94000244140625,121.61000061035156,123.51000213623047,123.4610366821289,284692900,NVDA
2024-09-26,126.80000305175781,127.66999816894531,121.80000305175781,124.04000091552734,123.9908218383789,302582900,NVDA
2024-09-27,123.97000122070312,124.02999877929688,119.26000213623047,121.4000015258789,121.35187530517578,271009200,NVDA
2024-09-30,118.30999755859375,121.5,118.1500015258789,121.44000244140625,121.39185333251953,226553700,NVDA
2024-10-01,121.7699966430664,122.44000244140625,115.79000091552734,117.0,116.95360565185547,302094500,NVDA
2024-10-02,116.44000244140625,119.37999725341797,115.13999938964844,118.8499984741211,118.80289459228516,221845900,NVDA
2024-10-03,120.91999816894531,124.36000061035156,120.33999633789062,122.8499984741211,122.80130004882812,277118000,NVDA
2024-10-04,124.94000244140625,125.04000091552734,121.83000183105469,124.91999816894531,124.87047576904297,243678100,NVDA
2024-10-07,124.98999786376953,130.63999938964844,124.94999694824219,127.72000122070312,127.66937255859375,346250200,NVDA
2024-10-08,130.25999450683594,133.47999572753906,129.4199981689453,132.88999938964844,132.83731079101562,285722500,NVDA
2024-10-09,134.11000061035156,134.52000427246094,131.3800048828125,132.64999389648438,132.59742736816406,246191600,NVDA
2024-10-10,131.91000366210938,135.0,131.0,134.80999755859375,134.75656127929688,242311300,NVDA
2024-10-11,134.00999450683594,135.77999877929688,133.66000366210938,134.8000030517578,134.74656677246094,170209500,NVDA
2024-10-14,136.47000122070312,139.60000610351562,136.3000030517578,138.07000732421875,138.01527404785156,232347700,NVDA
2024-10-15,137.8699951171875,138.57000732421875,128.74000549316406,131.60000610351562,131.54783630371094,377831000,NVDA
2024-10-16,133.97999572753906,136.6199951171875,131.5800018310547,135.72000122070312,135.66619873046875,264879700,NVDA
2024-10-17,139.33999633789062,140.88999938964844,136.8699951171875,136.92999267578125,136.87570190429688,306435900,NVDA
2024-10-18,138.6699981689453,138.89999389648438,137.27999877929688,138.0,137.94529724121094,176090200,NVDA
2024-10-21,138.1300048828125,143.7100067138672,138.0,143.7100067138672,143.6530303955078,264554500,NVDA
2024-10-22,142.91000366210938,144.4199981689453,141.77999877929688,143.58999633789062,143.5330810546875,226311600,NVDA
2024-10-23,142.02999877929688,142.42999267578125,137.4600067138672,139.55999755859375,139.50466918945312,285930000,NVDA
2024-10-24,140.82000732421875,141.35000610351562,138.4600067138672,140.41000366210938,140.35433959960938,172354900,NVDA
2024-10-25,140.92999267578125,144.1300048828125,140.8000030517578,141.5399932861328,141.48388671875,205122100,NVDA
2024-10-28,143.0,143.13999938964844,140.0500030517578,140.52000427246094,140.4643096923828,173586700,NVDA
2024-10-29,140.2899932861328,142.25999450683594,138.89999389648438,141.25,141.19400024414062,157593600,NVDA
2024-10-30,139.5399932861328,140.3300018310547,136.80999755859375,139.33999633789062,139.28475952148438,179418100,NVDA
2024-10-31,137.60000610351562,137.61000061035156,132.11000061035156,132.75999450683594,132.70736694335938,270039600,NVDA
2024-11-01,134.6999969482422,137.30999755859375,134.57000732421875,135.39999389648438,135.34632873535156,207127800,NVDA
2024-11-04,137.2100067138672,138.9600067138672,135.57000732421875,136.0500030517578,135.99607849121094,187528200,NVDA
2024-11-05,137.4499969482422,140.3699951171875,137.3300018310547,139.91000366210938,139.8545379638672,160537400,NVDA
2024-11-06,142.9600067138672,146.49000549316406,141.9600067138672,145.61000061035156,145.55230712890625,242043900,NVDA
2024-11-07,146.38999938964844,148.92999267578125,146.1699981689453,148.8800048828125,148.8209991455078,207323300,NVDA
2024-11-08,148.77000427246094,149.77000427246094,146.25999450683594,147.6300048828125,147.5714569091797,175665800,NVDA
2024-11-11,148.67999267578125,148.85000610351562,143.57000732421875,145.25999450683594,145.20240783691406,182325600,NVDA
2024-11-12,146.77999877929688,149.64999389648438,146.00999450683594,148.2899932861328,148.23118591308594,198634700,NVDA
2024-11-13,149.07000732421875,149.3300018310547,145.89999389648438,146.27000427246094,146.21202087402344,191903300,NVDA
2024-11-14,147.63999938964844,149.0,145.5500030517578,146.75999450683594,146.7018280029297,194463300,NVDA
2024-11-15,144.8699951171875,145.24000549316406,140.0800018310547,141.97999572753906,141.9237060546875,250132900,NVDA
2024-11-18,139.5,141.5500030517578,137.14999389648438,140.14999389648438,140.09442138671875,221205300,NVDA
2024-11-19,141.32000732421875,147.1300048828125,140.99000549316406,147.00999450683594,146.95172119140625,227834900,NVDA
2024-11-20,147.41000366210938,147.55999755859375,142.72999572753906,145.88999938964844,145.83216857910156,309871700,NVDA
2024-11-21,149.35000610351562,152.88999938964844,140.6999969482422,146.6699981689453,146.6118621826172,400946600,NVDA
2024-11-22,145.92999267578125,147.16000366210938,141.10000610351562,141.9499969482422,141.8937225341797,236406200,NVDA
2024-11-25,141.99000549316406,142.0500030517578,135.82000732421875,136.02000427246094,135.96607971191406,344941900,NVDA
2024-11-26,137.6999969482422,139.3000030517578,135.6699981689453,136.9199981689453,136.86572265625,190287700,NVDA
2024-11-27,135.00999450683594,137.22000122070312,131.8000030517578,135.33999633789062,135.2863311767578,226370900,NVDA
2024-11-29,136.77999877929688,139.35000610351562,136.0500030517578,138.25,138.19520568847656,141863200,NVDA
2024-12-02,138.8300018310547,140.4499969482422,137.82000732421875,138.6300048828125,138.57504272460938,171682800,NVDA
2024-12-03,138.25999450683594,140.5399932861328,137.9499969482422,140.25999450683594,140.20440673828125,164414000,NVDA
2024-12-04,142.0,145.7899932861328,140.2899932861328,145.13999938964844,145.08245849609375,231224300,NVDA
2024-12-05,145.11000061035156,146.5399932861328,143.9499969482422,145.05999755859375,145.0124969482422,172621200,NVDA
2024-12-06,144.60000610351562,145.6999969482422,141.30999755859375,142.44000244140625,142.3933563232422,188505600,NVDA
2024-12-09,138.97000122070312,139.9499969482422,137.1300048828125,138.80999755859375,138.7645263671875,189308600,NVDA
2024-12-10,139.00999450683594,141.82000732421875,133.7899932861328,135.07000732421875,135.0257568359375,210020900,NVDA
2024-12-11,137.36000061035156,140.1699981689453,135.2100067138672,139.30999755859375,139.2643585205078,184905200,NVDA
2024-12-12,137.0800018310547,138.44000244140625,135.8000030517578,137.33999633789062,137.2949981689453,159211400,NVDA
2024-12-13,138.94000244140625,139.60000610351562,132.5399932861328,134.25,134.20602416992188,231514900,NVDA
2024-12-16,134.17999267578125,134.39999389648438,130.4199981689453,132.0,131.9567413330078,237951100,NVDA
2024-12-17,129.08999633789062,131.58999633789062,126.86000061035156,130.38999938964844,130.3472900390625,259410300,NVDA
2024-12-18,133.86000061035156,136.6999969482422,128.27999877929688,128.91000366210938,128.86778259277344,277444500,NVDA
2024-12-19,131.75999450683594,134.02999877929688,129.5500030517578,130.67999267578125,130.63717651367188,209719200,NVDA
2024-12-20,129.80999755859375,135.27999877929688,128.22000122070312,134.6999969482422,134.65586853027344,306528600,NVDA
2024-12-23,136.27999877929688,139.7899932861328,135.1199951171875,139.6699981689453,139.62425231933594,176053500,NVDA
2024-12-24,140.0,141.89999389648438,138.64999389648438,140.22000122070312,140.174072265625,105157000,NVDA
2024-12-26,139.6999969482422,140.85000610351562,137.72999572753906,139.92999267578125,139.88417053222656,116205600,NVDA
2024-12-27,138.5500030517578,139.02000427246094,134.7100067138672,137.00999450683594,136.96511840820312,170582600,NVDA
2024-12-30,134.8300018310547,140.27000427246094,134.02000427246094,137.49000549316406,137.4449462890625,167734700,NVDA
2024-12-31,138.02999877929688,138.07000732421875,133.8300018310547,134.2899932861328,134.2460174560547,155659200,NVDA
2025-01-02,136.0,138.8800048828125,134.6300048828125,138.30999755859375,138.2646942138672,198247200,NVDA
2025-01-03,140.00999450683594,144.89999389648438,139.72999572753906,144.47000122070312,144.4226837158203,229322500,NVDA
2025-01-06,148.58999633789062,152.16000366210938,147.82000732421875,149.42999267578125,149.38104248046875,265377400,NVDA
2025-01-07,153.02999877929688,153.1300048828125,140.00999450683594,140.13999938964844,140.09408569335938,351782200,NVDA
2025-01-08,142.5800018310547,143.9499969482422,137.55999755859375,140.11000061035156,140.06411743164062,227349900,NVDA
2025-01-10,137.4499969482422,139.9199981689453,134.22000122070312,135.91000366210938,135.86549377441406,207602500,NVDA
2025-01-13,129.99000549316406,133.49000549316406,129.50999450683594,133.22999572753906,133.18637084960938,204808900,NVDA
2025-01-14,136.0500030517578,136.3800048828125,130.0500030517578,131.75999450683594,131.7168426513672,195590500,NVDA
2025-01-15,133.64999389648438,136.4499969482422,131.2899932861328,136.24000549316406,136.1953887939453,185217300,NVDA
2025-01-16,138.63999938964844,138.75,133.49000549316406,133.57000732421875,133.5262451171875,209235600,NVDA
2025-01-17,136.69000244140625,138.5,135.4600067138672,137.7100067138672,137.66490173339844,201188800,NVDA
2025-01-21,139.16000366210938,141.8300018310547,137.08999633789062,140.8300018310547,140.78387451171875,197749000,NVDA
2025-01-22,144.66000366210938,147.7899932861328,143.6699981689453,147.07000732421875,147.0218505859375,237651400,NVDA
2025-01-23,145.0500030517578,147.22999572753906,143.72000122070312,147.22000122070312,147.17178344726562,155915500,NVDA
2025-01-24,148.3699951171875,148.97000122070312,141.8800048828125,142.6199951171875,142.57327270507812,234657600,NVDA
2025-01-27,124.80000305175781,128.39999389648438,116.69999694824219,118.41999816894531,118.38121032714844,818830900,NVDA
2025-01-28,121.80999755859375,129.0,116.25,128.99000549316406,128.94775390625,579666400,NVDA
2025-01-29,126.5,126.88999938964844,120.05000305175781,123.69999694824219,123.65947723388672,467120600,NVDA
2025-01-30,123.0999984741211,125.0,118.0999984741211,124.6500015258789,124.60917663574219,392925500,NVDA
2025-01-31,123.77999877929688,127.8499984741211,119.19000244140625,120.06999969482422,120.03067016601562,388161100,NVDA
2025-02-03,114.75,118.56999969482422,113.01000213623047,116.66000366210938,116.62179565429688,371235700,NVDA
2025-02-04,116.95999908447266,121.19999694824219,116.69999694824219,118.6500015258789,118.61113739013672,256550000,NVDA
2025-02-05,121.76000213623047,125.0,120.76000213623047,124.83000183105469,124.78910827636719,262230800,NVDA
2025-02-06,127.41999816894531,128.77000427246094,125.20999908447266,128.67999267578125,128.63784790039062,251483600,NVDA
2025-02-07,129.22000122070312,130.3699951171875,125.0,129.83999633789062,129.79745483398438,228186300,NVDA
2025-02-10,130.08999633789062,135.0,129.9600067138672,133.57000732421875,133.5262451171875,216989100,NVDA
2025-02-11,132.5800018310547,134.47999572753906,131.02000427246094,132.8000030517578,132.7565155029297,178902400,NVDA
2025-02-12,130.02000427246094,132.24000549316406,129.0800018310547,131.13999938964844,131.0970458984375,160278600,NVDA
2025-02-13,131.55999755859375,136.5,131.1699981689453,135.2899932861328,135.24566650390625,197430000,NVDA
2025-02-14,136.47999572753906,139.25,135.5,138.85000610351562,138.8045196533203,195479600,NVDA
